configuration,point,profile,lambda,dataset,sequence,block,source,points,released_sha256,base_sha256,endpoint,physical_bits,physical_bpp,x_low_bits,r1_bits,r2_bits,r3_bits,r4_bits,r5_bits,y_mse,u_mse,v_mse,y_psnr,u_psnr,v_psnr,yuv_psnr_611,run
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P50.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,1.6992e-06,2.36211e-06,5.30891e-07,57.6976,56.267,62.7499,58.1503125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT428/v2_P3.h5,82243,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,160,0.0019454543243801,128,8,8,8,8,8,0.000756919,0.000864445,2.61029e-05,31.2095,30.6326,45.8331,32.965337500000004,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT428/v2_P3.h5,82243,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,160,0.0019454543243801,128,8,8,8,8,8,0.000163587,6.1571e-05,9.79066e-06,37.8625,42.1062,50.0919,39.9216375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT428/v2_P3.h5,82243,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,160,0.0019454543243801,128,8,8,8,8,8,1.79535e-06,3.27202e-07,2.24666e-06,57.4585,64.8518,56.4846,58.260925,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT428/v2_P3.h5,82243,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,168,0.0020427270405992,128,8,8,8,8,8,2.45651e-06,1.02734e-06,3.75625e-06,56.0968,59.8829,54.2525,56.339525,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P24.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000790804,0.000836548,1.18132e-05,31.0193,30.7751,49.2763,33.270900000000005,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P24.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000188854,5.45648e-05,1.58148e-06,37.2388,42.6309,58.0094,40.5091375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P24.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,1.13529e-06,2.97197e-07,5.98882e-08,59.4489,65.2696,72.2266,61.7737,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P24.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,1.49059e-06,1.55828e-06,1.98589e-07,58.2664,58.0735,67.0204,59.3365375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P5.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000770254,0.000803346,1.24106e-05,31.1337,30.951,49.0621,33.3519125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P5.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000189167,5.40887e-05,1.55421e-06,37.2315,42.6689,58.0849,40.51785,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P5.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,1.91291e-06,1.06102e-06,1.32061e-07,57.1831,59.7427,68.7923,58.95420000000001,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P5.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,3.01946e-06,3.04636e-06,5.36024e-07,55.2007,55.1622,62.7082,56.134325,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P32.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000768967,0.00081467,1.21986e-05,31.1409,30.8902,49.1369,33.35906249999999,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P32.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000194828,5.33423e-05,1.88519e-06,37.1035,42.7293,57.2464,40.3245875,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P32.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,3.90099e-06,5.95469e-07,1.86153e-07,54.0883,62.2514,67.3013,56.7603125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P32.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,5.57772e-06,2.2759e-06,7.55494e-07,52.5354,56.4285,61.2177,54.107325,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT85/untitled_P26.h5,54893,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,128,0.0023318091559943,96,8,8,8,8,8,2.91982e-05,0.000639677,2.13941e-06,45.3464,31.9404,56.6971,45.0894875,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT85/untitled_P26.h5,54893,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,128,0.0023318091559943,96,8,8,8,8,8,3.75864e-06,4.51846e-05,1.70222e-06,54.2497,43.4501,57.6898,53.3297625,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT85/untitled_P26.h5,54893,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,128,0.0023318091559943,96,8,8,8,8,8,2.47785e-06,5.75772e-07,3.80341e-07,56.0592,62.3975,64.1983,57.868875,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT85/untitled_P26.h5,54893,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,136,0.002477547228244,96,8,8,8,8,8,2.49566e-06,4.97949e-07,3.57516e-07,56.0281,63.0282,64.467,57.957975000000005,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P2.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.00076541,0.000794602,1.19596e-05,31.1611,30.9985,49.2228,33.3984875,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P2.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000192744,5.26231e-05,1.82479e-06,37.1502,42.7882,57.3879,40.3846625,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P2.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,1.64879e-06,1.19562e-06,1.88033e-07,57.8283,59.2241,67.2577,59.18145,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P2.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,3.25895e-06,3.28245e-06,7.63049e-07,54.8692,54.838,61.1745,55.6534625,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P22.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000775133,0.000813608,1.18469e-05,31.1062,30.8958,49.2639,33.3496125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P22.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000197534,5.32271e-05,2.1543e-06,37.0436,42.7387,56.6669,40.2084,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P22.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,1.24226e-06,8.33232e-07,1.38707e-07,59.0579,60.7923,68.579,60.4648375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P22.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,2.36125e-06,2.43594e-06,5.64074e-07,56.2686,56.1333,62.4866,57.028937500000005,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P42.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000776549,0.000830412,1.21509e-05,31.0983,30.8071,49.1539,33.31885,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P42.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000192177,5.08649e-05,1.74372e-06,37.163,42.9358,57.5852,40.437375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P42.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,1.38666e-06,1.0142e-06,3.02756e-07,58.5803,59.9388,65.1891,59.5762125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P42.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,2.10908e-06,2.43694e-06,5.89461e-07,56.7591,56.1316,62.2955,57.3727125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P9.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000777637,0.000815185,1.17458e-05,31.0922,30.8874,49.3012,33.342725,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P9.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000194684,5.32984e-05,1.85385e-06,37.1067,42.7329,57.3193,40.33655,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P9.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,3.55776e-06,5.97406e-07,1.57779e-07,54.4882,62.2373,68.0195,57.14825,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P9.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,4.84498e-06,2.27235e-06,6.27426e-07,53.1471,56.4352,62.0244,54.667775000000006,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P30.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000787113,0.00081836,1.11561e-05,31.0396,30.8706,49.5249,33.3291375,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P30.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000208679,5.6574e-05,2.57994e-06,36.8052,42.4738,55.8839,39.8986125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P30.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,3.09722e-06,7.39893e-07,1.41161e-07,55.0903,61.3083,68.5028,57.5441125,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P30.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,3.80365e-06,2.1919e-06,3.44189e-07,54.198,56.5918,64.632,55.801475,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P56.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,136,0.0026604589291652,104,8,8,8,8,8,0.000733768,0.000802251,1.26484e-05,31.3444,30.9569,48.9796,33.500362499999994,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P56.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,136,0.0026604589291652,104,8,8,8,8,8,0.000187319,5.23407e-05,1.72241e-06,37.2742,42.8116,57.6386,40.511925,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P56.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Canonical_Base,136,0.0026604589291652,104,8,8,8,8,8,4.53268e-06,1.15308e-06,4.50651e-07,53.4365,59.3814,63.4616,55.43275,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_low,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P56.h5,51119,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,Official_Full,144,0.0028169565132338,104,8,8,8,8,8,7.34668e-06,3.14595e-06,1.22842e-06,51.3391,55.0225,59.1065,52.77045,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_typical,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT459/DIANE2_P5.h5,84725,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_unpool,12352,0.1457893183830038,1560,32,568,2304,7888,5200,0.00111256,0.000559729,1.86259e-05,29.5368,32.5202,47.2988,32.129975,rwtt_reference_88blocks
R05_8k256_L2048,2K,8k256,2048,RWTT_Train,train_typical,0,/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT459/DIANE2_P5.h5,84725,c3e38cd37b9bcfae99cf87bbf3cb1001574497df9bab33be238a8927abe1d389,82772118d7b3a6bab5942d7b83665d18150acafdb721aefc43f395709da1b897,B_native,12352,0.1457893183830038,1560,32,568,2304,7888,5200,0.00107932,4.90958e-05,1.74673e-05,29.6685,43.0896,47.5777,33.584787500000004,rwtt_reference_88blocks
