run,configuration,point,profile,lambda,dataset,sequence,stage,stage_index,num_blocks,points,stage_bits,cumulative_bits,stage_bpp,cumulative_bpp,mse_Y,psnr_Y,mse_U,psnr_U,mse_V,psnr_V,yuv611,x_rms,f_rms,d_rms
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_typical,r4,4.0,20.0,1440416.0,104232.0,189176.0,0.0723624286317286,0.13133428120765112,0.0016583422446141464,27.803258359034345,0.0010784229742398601,29.672108686951447,9.748996040596929e-05,40.11040105991573,29.575257487634154,0.4967531875394918,0.04510743676382303,0.04413956175763027
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_typical,r5,5.0,20.0,1440416.0,79456.0,268632.0,0.05516184213449448,0.1864961233421456,0.0009197480178624282,30.36331139438491,0.00012611834626664534,38.99221732595709,6.91612952606652e-05,41.60136881805114,32.84668181378971,0.4918947093864508,0.04526414381155343,0.04207810076141307
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,x_low,0.0,20.0,1328618.0,25592.0,25592.0,0.019262120489109736,0.019262120489109736,1.1976067922733175e-06,59.216857495400404,1.2073839028610572e-06,59.181546185647214,1.1961874505001049e-06,59.22200758191379,59.21308734249543,0.5325225772488282,,
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,r1,1.0,20.0,1328618.0,2008.0,27600.0,0.001511344871136775,0.02077346536024651,0.018091543976211145,17.425243678148625,0.003162968241496824,24.999051686950665,0.0002589439897049199,35.867941648479814,20.67730692554028,0.519881807817637,0.0725696484437227,0.0473247301357216
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,r2,2.0,20.0,1328618.0,11624.0,39224.0,0.008748940628532806,0.029522405988779317,0.011929147688649697,19.233905846062157,0.0022157194796509645,26.544852241563085,0.00032375251566532914,34.89786848284202,22.105769475097258,0.5276980930192432,0.06557828830689248,0.09929017974322706
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,r3,3.0,20.0,1328618.0,38616.0,77840.0,0.029064787621423165,0.05858719361020248,0.005636270201043003,22.49008195121029,0.0008932905349830657,30.490072676303633,0.00019080743625399073,37.194047037349534,25.328076427614363,0.5347825685968813,0.04973197291663474,0.07390124555104192
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,r4,4.0,20.0,1328618.0,101096.0,178936.0,0.07609109616157542,0.1346782897717779,0.003272797492659583,24.85080866229227,0.0012609880550017603,28.992890273614087,0.000138340408686795,38.59050945657788,27.086031462993198,0.5483919938647225,0.048680532241750285,0.0536592002890574
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Train,train_high,r5,5.0,20.0,1328618.0,138680.0,317616.0,0.10437913681735457,0.23905742658913245,0.0014548593460445643,28.371789916879916,0.00013764800340307484,38.61230083706292,0.00011063912756174098,39.560912574885464,31.050494114153484,0.5466950295655738,0.04709118235700121,0.046169313391064545
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,x_low,0.0,28.0,2144542.0,41800.0,41800.0,0.01949134127473372,0.01949134127473372,1.2821212137708266e-06,58.92070913987816,1.172454473776675e-06,59.309040118720986,1.1734872863070635e-06,59.3052161123505,59.01731388379255,0.48433869404889224,,
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,r1,1.0,28.0,2144542.0,776.0,42576.0,0.0003618488236649131,0.019853190098398633,0.004308808902536461,23.65642766625086,0.0029739596343513123,25.266649304668736,0.00023585701390956915,36.27351204188559,25.434840918007435,0.47350924538369316,0.06137788475238557,0.04106723552214007
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,r2,2.0,28.0,2144542.0,15440.0,58016.0,0.007199672470858579,0.02705286256925721,0.004162516416333964,23.806440406906223,0.002045736292833013,26.891503500709312,0.00022460647518310575,36.485777276126015,25.776990402284085,0.47704090365055757,0.045147280813009595,0.05477372648950654
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,r3,3.0,28.0,2144542.0,51912.0,109928.0,0.024206567183109495,0.051259429752366706,0.002926855503816039,25.33598717759025,0.0007072898053073114,31.50402601681002,0.00012666897652734946,38.97329738492837,27.811655808409988,0.48240715296501097,0.039954155144017095,0.05067508623531442
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,r4,4.0,28.0,2144542.0,139952.0,249880.0,0.06525962186797928,0.11651905162034598,0.002448094004825806,26.111719096501403,0.0010079703061822512,29.96552261592024,0.0001120393951690381,39.50629244327747,28.267766204775764,0.49050124406836154,0.04567273402611705,0.046924526391007394
rwtt_reference_88blocks,R06_2k128_L1024,1K,2k128,1024,RWTT_Val,val28,r5,5.0,28.0,2144542.0,210792.0,460672.0,0.09829231602831746,0.21481136764866343,0.001360811585189909,28.66202002039056,8.105465109075656e-05,40.91222059346065,8.293529537590458e-05,40.81260604253343,31.71211834479218,0.48523416063762825,0.04608924454298186,0.044225130045499626
